Time[s];Supply_P[bar];Exhaust_P[bar];R1_P[bar];V1_P[bar];V2_P[bar];T1_P[bar]
1.8163;6.0000;0.0000;2.3955;1.0000;0.0000;1.1350
1.8173;6.0000;0.0000;2.3957;1.0000;0.0000;1.1363
1.8183;6.0000;0.0000;2.3958;1.0000;0.0000;1.1375
1.8193;6.0000;0.0000;2.3960;1.0000;0.0000;1.1388
1.8203;6.0000;0.0000;2.3962;1.0000;0.0000;1.1400
1.8213;6.0000;0.0000;2.3964;1.0000;0.0000;1.1413
1.8223;6.0000;0.0000;2.3965;1.0000;0.0000;1.1425
1.8233;6.0000;0.0000;2.3967;1.0000;0.0000;1.1438
1.8243;6.0000;0.0000;2.3969;1.0000;0.0000;1.1450
1.8253;6.0000;0.0000;2.3971;1.0000;0.0000;1.1463
1.8263;6.0000;0.0000;2.3972;1.0000;0.0000;1.1475
1.8273;6.0000;0.0000;2.3974;1.0000;0.0000;1.1487
1.8283;6.0000;0.0000;2.3976;1.0000;0.0000;1.1500
1.8293;6.0000;0.0000;2.3978;1.0000;0.0000;1.1512
1.8303;6.0000;0.0000;2.3979;1.0000;0.0000;1.1525
1.8313;6.0000;0.0000;2.3981;1.0000;0.0000;1.1537
1.8323;6.0000;0.0000;2.3983;1.0000;0.0000;1.1550
1.8333;6.0000;0.0000;2.3985;1.0000;0.0000;1.1562
1.8343;6.0000;0.0000;2.3987;1.0000;0.0000;1.1575
1.8353;6.0000;0.0000;2.3988;1.0000;0.0000;1.1587
1.8363;6.0000;0.0000;2.3990;1.0000;0.0000;1.1599
1.8373;6.0000;0.0000;2.3992;1.0000;0.0000;1.1612
1.8383;6.0000;0.0000;2.3994;1.0000;0.0000;1.1624
1.8393;6.0000;0.0000;2.3996;1.0000;0.0000;1.1637
1.8403;6.0000;0.0000;2.3998;1.0000;0.0000;1.1649
1.8413;6.0000;0.0000;2.4000;1.0000;0.0000;1.1662
1.8423;6.0000;0.0000;2.4001;1.0000;0.0000;1.1674
1.8433;6.0000;0.0000;2.4003;1.0000;0.0000;1.1687
1.8443;6.0000;0.0000;2.4005;1.0000;0.0000;1.1699
1.8453;6.0000;0.0000;2.4007;1.0000;0.0000;1.1711
1.8463;6.0000;0.0000;2.4009;1.0000;0.0000;1.1724
1.8473;6.0000;0.0000;2.4011;1.0000;0.0000;1.1736
1.8483;6.0000;0.0000;2.4013;1.0000;0.0000;1.1749
1.8493;6.0000;0.0000;2.4015;1.0000;0.0000;1.1761
1.8503;6.0000;0.0000;2.4017;1.0000;0.0000;1.1774
1.8513;6.0000;0.0000;2.4019;1.0000;0.0000;1.1786
1.8523;6.0000;0.0000;2.4021;1.0000;0.0000;1.1799
1.8533;6.0000;0.0000;2.4022;1.0000;0.0000;1.1811
1.8543;6.0000;0.0000;2.4024;1.0000;0.0000;1.1823
1.8553;6.0000;0.0000;2.4026;1.0000;0.0000;1.1836
1.8563;6.0000;0.0000;2.4028;1.0000;0.0000;1.1848
1.8573;6.0000;0.0000;2.4030;1.0000;0.0000;1.1861
1.8583;6.0000;0.0000;2.4032;1.0000;0.0000;1.1873
1.8593;6.0000;0.0000;2.4034;1.0000;0.0000;1.1886
1.8603;6.0000;0.0000;2.4036;1.0000;0.0000;1.1898
1.8613;6.0000;0.0000;2.4038;1.0000;0.0000;1.1910
1.8623;6.0000;0.0000;2.4040;1.0000;0.0000;1.1923
1.8633;6.0000;0.0000;2.4042;1.0000;0.0000;1.1935
1.8643;6.0000;0.0000;2.4044;1.0000;0.0000;1.1948
1.8653;6.0000;0.0000;2.4047;1.0000;0.0000;1.1960
1.8663;6.0000;0.0000;2.4049;1.0000;0.0000;1.1973
1.8673;6.0000;0.0000;2.4051;1.0000;0.0000;1.1985
1.8683;6.0000;0.0000;2.4053;1.0000;0.0000;1.1998
1.8693;6.0000;0.0000;2.4055;1.0000;0.0000;1.2010
1.8703;6.0000;0.0000;2.4057;1.0000;0.0000;1.2022
1.8713;6.0000;0.0000;2.4059;1.0000;0.0000;1.2035
1.8723;6.0000;0.0000;2.4061;1.0000;0.0000;1.2047
1.8733;6.0000;0.0000;2.4063;1.0000;0.0000;1.2060
1.8743;6.0000;0.0000;2.4065;1.0000;0.0000;1.2072
1.8753;6.0000;0.0000;2.4067;1.0000;0.0000;1.2085
1.8763;6.0000;0.0000;2.4069;1.0000;0.0000;1.2097
1.8773;6.0000;0.0000;2.4072;1.0000;0.0000;1.2109
1.8783;6.0000;0.0000;2.4074;1.0000;0.0000;1.2122
1.8793;6.0000;0.0000;2.4076;1.0000;0.0000;1.2134
1.8803;6.0000;0.0000;2.4078;1.0000;0.0000;1.2147
1.8813;6.0000;0.0000;2.4080;1.0000;0.0000;1.2159
1.8823;6.0000;0.0000;2.4082;1.0000;0.0000;1.2172
1.8833;6.0000;0.0000;2.4085;1.0000;0.0000;1.2184
1.8843;6.0000;0.0000;2.4087;1.0000;0.0000;1.2196
1.8853;6.0000;0.0000;2.4089;1.0000;0.0000;1.2209
1.8863;6.0000;0.0000;2.4091;1.0000;0.0000;1.2221
1.8873;6.0000;0.0000;2.4093;1.0000;0.0000;1.2234
1.8883;6.0000;0.0000;2.4096;1.0000;0.0000;1.2246
1.8893;6.0000;0.0000;2.4098;1.0000;0.0000;1.2259
1.8903;6.0000;0.0000;2.4100;1.0000;0.0000;1.2271
1.8913;6.0000;0.0000;2.4102;1.0000;0.0000;1.2283
1.8923;6.0000;0.0000;2.4104;1.0000;0.0000;1.2296
1.8933;6.0000;0.0000;2.4107;1.0000;0.0000;1.2308
1.8943;6.0000;0.0000;2.4109;1.0000;0.0000;1.2321
1.8953;6.0000;0.0000;2.4111;1.0000;0.0000;1.2333
1.8963;6.0000;0.0000;2.4114;1.0000;0.0000;1.2346
1.8973;6.0000;0.0000;2.4116;1.0000;0.0000;1.2358
1.8983;6.0000;0.0000;2.4118;1.0000;0.0000;1.2370
1.8993;6.0000;0.0000;2.4120;1.0000;0.0000;1.2383
1.9003;6.0000;0.0000;2.4123;1.0000;0.0000;1.2395
1.9013;6.0000;0.0000;2.4125;1.0000;0.0000;1.2408
1.9023;6.0000;0.0000;2.4127;1.0000;0.0000;1.2420
1.9033;6.0000;0.0000;2.4130;1.0000;0.0000;1.2433
1.9043;6.0000;0.0000;2.4132;1.0000;0.0000;1.2445
1.9053;6.0000;0.0000;2.4134;1.0000;0.0000;1.2457
1.9063;6.0000;0.0000;2.4137;1.0000;0.0000;1.2470
1.9073;6.0000;0.0000;2.4139;1.0000;0.0000;1.2482
1.9083;6.0000;0.0000;2.4141;1.0000;0.0000;1.2495
1.9093;6.0000;0.0000;2.4144;1.0000;0.0000;1.2507
1.9103;6.0000;0.0000;2.4146;1.0000;0.0000;1.2520
1.9113;6.0000;0.0000;2.4149;1.0000;0.0000;1.2532
1.9123;6.0000;0.0000;2.4151;1.0000;0.0000;1.2544
1.9133;6.0000;0.0000;2.4153;1.0000;0.0000;1.2557
1.9143;6.0000;0.0000;2.4156;1.0000;0.0000;1.2569
1.9153;6.0000;0.0000;2.4158;1.0000;0.0000;1.2582
1.9163;6.0000;0.0000;2.4161;1.0000;0.0000;1.2594
1.9173;6.0000;0.0000;2.4163;1.0000;0.0000;1.2606
1.9183;6.0000;0.0000;2.4165;1.0000;0.0000;1.2619
1.9193;6.0000;0.0000;2.4168;1.0000;0.0000;1.2631
1.9203;6.0000;0.0000;2.4170;1.0000;0.0000;1.2644
1.9213;6.0000;0.0000;2.4173;1.0000;0.0000;1.2656
1.9223;6.0000;0.0000;2.4175;1.0000;0.0000;1.2669
1.9233;6.0000;0.0000;2.4178;1.0000;0.0000;1.2681
1.9243;6.0000;0.0000;2.4180;1.0000;0.0000;1.2693
1.9253;6.0000;0.0000;2.4183;1.0000;0.0000;1.2706
1.9263;6.0000;0.0000;2.4185;1.0000;0.0000;1.2718
1.9273;6.0000;0.0000;2.4188;1.0000;0.0000;1.2731
1.9283;6.0000;0.0000;2.4190;1.0000;0.0000;1.2743
1.9293;6.0000;0.0000;2.4193;1.0000;0.0000;1.2755
1.9303;6.0000;0.0000;2.4195;1.0000;0.0000;1.2768
1.9313;6.0000;0.0000;2.4198;1.0000;0.0000;1.2780
1.9323;6.0000;0.0000;2.4200;1.0000;0.0000;1.2793
1.9333;6.0000;0.0000;2.4203;1.0000;0.0000;1.2805
1.9343;6.0000;0.0000;2.4205;1.0000;0.0000;1.2818
1.9353;6.0000;0.0000;2.4208;1.0000;0.0000;1.2830
1.9363;6.0000;0.0000;2.4210;1.0000;0.0000;1.2842
1.9373;6.0000;0.0000;2.4213;1.0000;0.0000;1.2855
1.9383;6.0000;0.0000;2.4216;1.0000;0.0000;1.2867
1.9393;6.0000;0.0000;2.4218;1.0000;0.0000;1.2880
1.9403;6.0000;0.0000;2.4221;1.0000;0.0000;1.2892
1.9413;6.0000;0.0000;2.4223;1.0000;0.0000;1.2904
1.9423;6.0000;0.0000;2.4226;1.0000;0.0000;1.2917
1.9433;6.0000;0.0000;2.4229;1.0000;0.0000;1.2929
1.9443;6.0000;0.0000;2.4231;1.0000;0.0000;1.2942
1.9453;6.0000;0.0000;2.4234;1.0000;0.0000;1.2954
1.9463;6.0000;0.0000;2.4237;1.0000;0.0000;1.2966
1.9473;6.0000;0.0000;2.4239;1.0000;0.0000;1.2979
1.9483;6.0000;0.0000;2.4242;1.0000;0.0000;1.2991
1.9493;6.0000;0.0000;2.4244;1.0000;0.0000;1.3004
1.9503;6.0000;0.0000;2.4247;1.0000;0.0000;1.3016
1.9513;6.0000;0.0000;2.4250;1.0000;0.0000;1.3028
1.9523;6.0000;0.0000;2.4253;1.0000;0.0000;1.3041
1.9533;6.0000;0.0000;2.4255;1.0000;0.0000;1.3053
1.9543;6.0000;0.0000;2.4258;1.0000;0.0000;1.3066
1.9553;6.0000;0.0000;2.4261;1.0000;0.0000;1.3078
1.9563;6.0000;0.0000;2.4263;1.0000;0.0000;1.3090
1.9573;6.0000;0.0000;2.4266;1.0000;0.0000;1.3103
1.9583;6.0000;0.0000;2.4269;1.0000;0.0000;1.3115
1.9593;6.0000;0.0000;2.4272;1.0000;0.0000;1.3128
1.9603;6.0000;0.0000;2.4274;1.0000;0.0000;1.3140
1.9613;6.0000;0.0000;2.4277;1.0000;0.0000;1.3152
1.9623;6.0000;0.0000;2.4280;1.0000;0.0000;1.3165
1.9633;6.0000;0.0000;2.4283;1.0000;0.0000;1.3177
1.9643;6.0000;0.0000;2.4285;1.0000;0.0000;1.3190
1.9653;6.0000;0.0000;2.4288;1.0000;0.0000;1.3202
1.9663;6.0000;0.0000;2.4291;1.0000;0.0000;1.3215
1.9673;6.0000;0.0000;2.4294;1.0000;0.0000;1.3227
1.9683;6.0000;0.0000;2.4296;1.0000;0.0000;1.3239
1.9693;6.0000;0.0000;2.4299;1.0000;0.0000;1.3252
1.9703;6.0000;0.0000;2.4302;1.0000;0.0000;1.3264
1.9713;6.0000;0.0000;2.4305;1.0000;0.0000;1.3277
1.9723;6.0000;0.0000;2.4308;1.0000;0.0000;1.3289
1.9733;6.0000;0.0000;2.4311;1.0000;0.0000;1.3301
1.9743;6.0000;0.0000;2.4313;1.0000;0.0000;1.3314
1.9753;6.0000;0.0000;2.4316;1.0000;0.0000;1.3326
1.9763;6.0000;0.0000;2.4319;1.0000;0.0000;1.3338
1.9773;6.0000;0.0000;2.4322;1.0000;0.0000;1.3351
1.9783;6.0000;0.0000;2.4325;1.0000;0.0000;1.3363
1.9793;6.0000;0.0000;2.4328;1.0000;0.0000;1.3376
1.9803;6.0000;0.0000;2.4331;1.0000;0.0000;1.3388
1.9813;6.0000;0.0000;2.4333;1.0000;0.0000;1.3400
1.9823;6.0000;0.0000;2.4336;1.0000;0.0000;1.3413
1.9833;6.0000;0.0000;2.4339;1.0000;0.0000;1.3425
1.9843;6.0000;0.0000;2.4342;1.0000;0.0000;1.3438
1.9853;6.0000;0.0000;2.4345;1.0000;0.0000;1.3450
1.9863;6.0000;0.0000;2.4348;1.0000;0.0000;1.3462
1.9873;6.0000;0.0000;2.4351;1.0000;0.0000;1.3475
1.9883;6.0000;0.0000;2.4354;1.0000;0.0000;1.3487
1.9893;6.0000;0.0000;2.4357;1.0000;0.0000;1.3500
1.9903;6.0000;0.0000;2.4360;1.0000;0.0000;1.3512
1.9913;6.0000;0.0000;2.4363;1.0000;0.0000;1.3524
1.9923;6.0000;0.0000;2.4366;1.0000;0.0000;1.3537
1.9933;6.0000;0.0000;2.4369;1.0000;0.0000;1.3549
1.9943;6.0000;0.0000;2.4372;1.0000;0.0000;1.3562
1.9953;6.0000;0.0000;2.4375;1.0000;0.0000;1.3574
1.9963;6.0000;0.0000;2.4378;1.0000;0.0000;1.3586
1.9973;6.0000;0.0000;2.4381;1.0000;0.0000;1.3599
1.9983;6.0000;0.0000;2.4384;1.0000;0.0000;1.3611
1.9993;6.0000;0.0000;2.4387;1.0000;0.0000;1.3624
2.0003;6.0000;0.0000;2.4390;1.0000;0.0000;1.3636
2.0015;6.0000;0.0000;2.4394;1.0000;0.0000;1.3651
2.0028;6.0000;0.0000;2.4397;1.0000;0.0000;1.3667
2.0040;6.0000;0.0000;2.4401;1.0000;0.0000;1.3682
2.0053;6.0000;0.0000;2.4405;1.0000;0.0000;1.3698
2.0065;6.0000;0.0000;2.4409;1.0000;0.0000;1.3713
2.0078;6.0000;0.0000;2.4413;1.0000;0.0000;1.3729
2.0090;6.0000;0.0000;2.4417;1.0000;0.0000;1.3744
2.0103;6.0000;0.0000;2.4420;1.0000;0.0000;1.3760
2.0115;6.0000;0.0000;2.4424;1.0000;0.0000;1.3775
2.0128;6.0000;0.0000;2.4428;1.0000;0.0000;1.3791
2.0140;6.0000;0.0000;2.4432;1.0000;0.0000;1.3806
2.0153;6.0000;0.0000;2.4436;1.0000;0.0000;1.3822
2.0165;6.0000;0.0000;2.4440;1.0000;0.0000;1.3837
2.0178;6.0000;0.0000;2.4444;1.0000;0.0000;1.3853
2.0190;6.0000;0.0000;2.4448;1.0000;0.0000;1.3868
2.0203;6.0000;0.0000;2.4452;1.0000;0.0000;1.3884
2.0215;6.0000;0.0000;2.4456;1.0000;0.0000;1.3899
2.0228;6.0000;0.0000;2.4460;1.0000;0.0000;1.3915
2.0240;6.0000;0.0000;2.4464;1.0000;0.0000;1.3930
2.0253;6.0000;0.0000;2.4468;1.0000;0.0000;1.3946
2.0265;6.0000;0.0000;2.4472;1.0000;0.0000;1.3961
2.0278;6.0000;0.0000;2.4476;1.0000;0.0000;1.3976
2.0290;6.0000;0.0000;2.4480;1.0000;0.0000;1.3992
2.0303;6.0000;0.0000;2.4484;1.0000;0.0000;1.4007
2.0315;6.0000;0.0000;2.4488;1.0000;0.0000;1.4023
2.0328;6.0000;0.0000;2.4492;1.0000;0.0000;1.4038
2.0340;6.0000;0.0000;2.4496;1.0000;0.0000;1.4054
2.0353;6.0000;0.0000;2.4500;1.0000;0.0000;1.4069
2.0365;6.0000;0.0000;2.4504;1.0000;0.0000;1.4085
2.0378;6.0000;0.0000;2.4509;1.0000;0.0000;1.4100
2.0390;6.0000;0.0000;2.4513;1.0000;0.0000;1.4116
2.0403;6.0000;0.0000;2.4517;1.0000;0.0000;1.4131
2.0415;6.0000;0.0000;2.4521;1.0000;0.0000;1.4147
2.0428;6.0000;0.0000;2.4525;1.0000;0.0000;1.4162
2.0440;6.0000;0.0000;2.4529;1.0000;0.0000;1.4178
2.0453;6.0000;0.0000;2.4534;1.0000;0.0000;1.4193
2.0465;6.0000;0.0000;2.4538;1.0000;0.0000;1.4208
2.0478;6.0000;0.0000;2.4542;1.0000;0.0000;1.4224
2.0490;6.0000;0.0000;2.4546;1.0000;0.0000;1.4239
2.0503;6.0000;0.0000;2.4550;1.0000;0.0000;1.4255
2.0515;6.0000;0.0000;2.4555;1.0000;0.0000;1.4270
2.0528;6.0000;0.0000;2.4559;1.0000;0.0000;1.4286
2.0540;6.0000;0.0000;2.4563;1.0000;0.0000;1.4301
2.0553;6.0000;0.0000;2.4567;1.0000;0.0000;1.4317
2.0565;6.0000;0.0000;2.4572;1.0000;0.0000;1.4332
2.0578;6.0000;0.0000;2.4576;1.0000;0.0000;1.4348
2.0590;6.0000;0.0000;2.4580;1.0000;0.0000;1.4363
2.0603;6.0000;0.0000;2.4585;1.0000;0.0000;1.4379
2.0615;6.0000;0.0000;2.4589;1.0000;0.0000;1.4394
2.0628;6.0000;0.0000;2.4593;1.0000;0.0000;1.4409
2.0640;6.0000;0.0000;2.4598;1.0000;0.0000;1.4425
2.0653;6.0000;0.0000;2.4602;1.0000;0.0000;1.4440
2.0665;6.0000;0.0000;2.4606;1.0000;0.0000;1.4456
2.0678;6.0000;0.0000;2.4611;1.0000;0.0000;1.4471
2.0690;6.0000;0.0000;2.4615;1.0000;0.0000;1.4487
2.0703;6.0000;0.0000;2.4620;1.0000;0.0000;1.4502
2.0715;6.0000;0.0000;2.4624;1.0000;0.0000;1.4518
2.0728;6.0000;0.0000;2.4628;1.0000;0.0000;1.4533
2.0740;6.0000;0.0000;2.4633;1.0000;0.0000;1.4549
2.0753;6.0000;0.0000;2.4637;1.0000;0.0000;1.4564
2.0765;6.0000;0.0000;2.4642;1.0000;0.0000;1.4579
2.0778;6.0000;0.0000;2.4646;1.0000;0.0000;1.4595
2.0790;6.0000;0.0000;2.4651;1.0000;0.0000;1.4610
2.0803;6.0000;0.0000;2.4655;1.0000;0.0000;1.4626
2.0815;6.0000;0.0000;2.4660;1.0000;0.0000;1.4641
2.0828;6.0000;0.0000;2.4664;1.0000;0.0000;1.4657
2.0840;6.0000;0.0000;2.4669;1.0000;0.0000;1.4672
2.0853;6.0000;0.0000;2.4673;1.0000;0.0000;1.4688
2.0865;6.0000;0.0000;2.4678;1.0000;0.0000;1.4703
2.0878;6.0000;0.0000;2.4682;1.0000;0.0000;1.4718
2.0890;6.0000;0.0000;2.4687;1.0000;0.0000;1.4734
2.0903;6.0000;0.0000;2.4691;1.0000;0.0000;1.4749
2.0915;6.0000;0.0000;2.4696;1.0000;0.0000;1.4765
2.0928;6.0000;0.0000;2.4701;1.0000;0.0000;1.4780
2.0940;6.0000;0.0000;2.4705;1.0000;0.0000;1.4796
2.0953;6.0000;0.0000;2.4710;1.0000;0.0000;1.4811
2.0965;6.0000;0.0000;2.4715;1.0000;0.0000;1.4827
2.0978;6.0000;0.0000;2.4719;1.0000;0.0000;1.4842
2.0990;6.0000;0.0000;2.4724;1.0000;0.0000;1.4857
2.1003;6.0000;0.0000;2.4728;1.0000;0.0000;1.4873
2.1015;6.0000;0.0000;2.4733;1.0000;0.0000;1.4888
2.1028;6.0000;0.0000;2.4738;1.0000;0.0000;1.4904
2.1040;6.0000;0.0000;2.4743;1.0000;0.0000;1.4919
2.1053;6.0000;0.0000;2.4747;1.0000;0.0000;1.4935
2.1065;6.0000;0.0000;2.4752;1.0000;0.0000;1.4950
2.1078;6.0000;0.0000;2.4757;1.0000;0.0000;1.4966
2.1090;6.0000;0.0000;2.4761;1.0000;0.0000;1.4981
2.1103;6.0000;0.0000;2.4766;1.0000;0.0000;1.4996
2.1115;6.0000;0.0000;2.4771;1.0000;0.0000;1.5012
2.1128;6.0000;0.0000;2.4776;1.0000;0.0000;1.5027
2.1140;6.0000;0.0000;2.4781;1.0000;0.0000;1.5043
2.1153;6.0000;0.0000;2.4785;1.0000;0.0000;1.5058
2.1165;6.0000;0.0000;2.4790;1.0000;0.0000;1.5074
2.1178;6.0000;0.0000;2.4795;1.0000;0.0000;1.5089
2.1190;6.0000;0.0000;2.4800;1.0000;0.0000;1.5104
2.1203;6.0000;0.0000;2.4805;1.0000;0.0000;1.5120
2.1215;6.0000;0.0000;2.4809;1.0000;0.0000;1.5135
2.1228;6.0000;0.0000;2.4814;1.0000;0.0000;1.5151
2.1240;6.0000;0.0000;2.4819;1.0000;0.0000;1.5166
2.1253;6.0000;0.0000;2.4824;1.0000;0.0000;1.5182
2.1265;6.0000;0.0000;2.4829;1.0000;0.0000;1.5197
2.1278;6.0000;0.0000;2.4834;1.0000;0.0000;1.5212
2.1290;6.0000;0.0000;2.4839;1.0000;0.0000;1.5228
2.1303;6.0000;0.0000;2.4844;1.0000;0.0000;1.5243
2.1315;6.0000;0.0000;2.4849;1.0000;0.0000;1.5259
2.1328;6.0000;0.0000;2.4854;1.0000;0.0000;1.5274
2.1340;6.0000;0.0000;2.4858;1.0000;0.0000;1.5290
2.1353;6.0000;0.0000;2.4863;1.0000;0.0000;1.5305
2.1365;6.0000;0.0000;2.4868;1.0000;0.0000;1.5320
2.1378;6.0000;0.0000;2.4873;1.0000;0.0000;1.5336
2.1390;6.0000;0.0000;2.4878;1.0000;0.0000;1.5351
2.1403;6.0000;0.0000;2.4883;1.0000;0.0000;1.5367
2.1415;6.0000;0.0000;2.4888;1.0000;0.0000;1.5382
2.1428;6.0000;0.0000;2.4893;1.0000;0.0000;1.5397
2.1440;6.0000;0.0000;2.4898;1.0000;0.0000;1.5413
2.1453;6.0000;0.0000;2.4904;1.0000;0.0000;1.5428
2.1465;6.0000;0.0000;2.4909;1.0000;0.0000;1.5444
2.1478;6.0000;0.0000;2.4914;1.0000;0.0000;1.5459
2.1490;6.0000;0.0000;2.4919;1.0000;0.0000;1.5475
2.1503;6.0000;0.0000;2.4924;1.0000;0.0000;1.5490
2.1515;6.0000;0.0000;2.4929;1.0000;0.0000;1.5505
2.1528;6.0000;0.0000;2.4934;1.0000;0.0000;1.5521
2.1540;6.0000;0.0000;2.4939;1.0000;0.0000;1.5536
2.1553;6.0000;0.0000;2.4944;1.0000;0.0000;1.5552
2.1565;6.0000;0.0000;2.4949;1.0000;0.0000;1.5567
2.1578;6.0000;0.0000;2.4955;1.0000;0.0000;1.5582
2.1590;6.0000;0.0000;2.4960;1.0000;0.0000;1.5598
2.1603;6.0000;0.0000;2.4965;1.0000;0.0000;1.5613
2.1615;6.0000;0.0000;2.4970;1.0000;0.0000;1.5629
2.1628;6.0000;0.0000;2.4975;1.0000;0.0000;1.5644
2.1640;6.0000;0.0000;2.4980;1.0000;0.0000;1.5659
2.1653;6.0000;0.0000;2.4986;1.0000;0.0000;1.5675
2.1665;6.0000;0.0000;2.4991;1.0000;0.0000;1.5690
2.1678;6.0000;0.0000;2.4996;1.0000;0.0000;1.5706
2.1690;6.0000;0.0000;2.5001;1.0000;0.0000;1.5721
2.1703;6.0000;0.0000;2.5007;1.0000;0.0000;1.5737
2.1715;6.0000;0.0000;2.5012;1.0000;0.0000;1.5752
2.1728;6.0000;0.0000;2.5017;1.0000;0.0000;1.5767
2.1740;6.0000;0.0000;2.5023;1.0000;0.0000;1.5783
2.1753;6.0000;0.0000;2.5028;1.0000;0.0000;1.5798
2.1765;6.0000;0.0000;2.5033;1.0000;0.0000;1.5814
2.1778;6.0000;0.0000;2.5038;1.0000;0.0000;1.5829
2.1790;6.0000;0.0000;2.5044;1.0000;0.0000;1.5844
2.1803;6.0000;0.0000;2.5049;1.0000;0.0000;1.5860
2.1815;6.0000;0.0000;2.5054;1.0000;0.0000;1.5875
2.1828;6.0000;0.0000;2.5060;1.0000;0.0000;1.5891
2.1840;6.0000;0.0000;2.5065;1.0000;0.0000;1.5906
2.1853;6.0000;0.0000;2.5071;1.0000;0.0000;1.5921
2.1865;6.0000;0.0000;2.5076;1.0000;0.0000;1.5937
2.1878;6.0000;0.0000;2.5081;1.0000;0.0000;1.5952
2.1890;6.0000;0.0000;2.5087;1.0000;0.0000;1.5968
2.1903;6.0000;0.0000;2.5092;1.0000;0.0000;1.5983
2.1915;6.0000;0.0000;2.5098;1.0000;0.0000;1.5998
2.1928;6.0000;0.0000;2.5103;1.0000;0.0000;1.6014
2.1940;6.0000;0.0000;2.5109;1.0000;0.0000;1.6029
2.1953;6.0000;0.0000;2.5114;1.0000;0.0000;1.6045
2.1965;6.0000;0.0000;2.5119;1.0000;0.0000;1.6060
2.1978;6.0000;0.0000;2.5125;1.0000;0.0000;1.6075
2.1990;6.0000;0.0000;2.5130;1.0000;0.0000;1.6091
2.2003;6.0000;0.0000;2.5136;1.0000;0.0000;1.6106
2.2015;6.0000;0.0000;2.5141;1.0000;0.0000;1.6121
2.2028;6.0000;0.0000;2.5147;1.0000;0.0000;1.6137
2.2040;6.0000;0.0000;2.5152;1.0000;0.0000;1.6152
2.2053;6.0000;0.0000;2.5158;1.0000;0.0000;1.6168
2.2065;6.0000;0.0000;2.5164;1.0000;0.0000;1.6183
2.2078;6.0000;0.0000;2.5169;1.0000;0.0000;1.6198
2.2090;6.0000;0.0000;2.5175;1.0000;0.0000;1.6214
2.2103;6.0000;0.0000;2.5180;1.0000;0.0000;1.6229
2.2115;6.0000;0.0000;2.5186;1.0000;0.0000;1.6245
2.2128;6.0000;0.0000;2.5192;1.0000;0.0000;1.6260
2.2140;6.0000;0.0000;2.5197;1.0000;0.0000;1.6275
2.2153;6.0000;0.0000;2.5203;1.0000;0.0000;1.6291
2.2165;6.0000;0.0000;2.5208;1.0000;0.0000;1.6306
2.2178;6.0000;0.0000;2.5214;1.0000;0.0000;1.6321
2.2190;6.0000;0.0000;2.5220;1.0000;0.0000;1.6337
2.2203;6.0000;0.0000;2.5225;1.0000;0.0000;1.6352
2.2215;6.0000;0.0000;2.5231;1.0000;0.0000;1.6368
2.2228;6.0000;0.0000;2.5237;1.0000;0.0000;1.6383
2.2240;6.0000;0.0000;2.5242;1.0000;0.0000;1.6398
2.2253;6.0000;0.0000;2.5248;1.0000;0.0000;1.6414
2.2265;6.0000;0.0000;2.5254;1.0000;0.0000;1.6429
2.2278;6.0000;0.0000;2.5260;1.0000;0.0000;1.6445
2.2290;6.0000;0.0000;2.5265;1.0000;0.0000;1.6460
2.2303;6.0000;0.0000;2.5271;1.0000;0.0000;1.6475
2.2315;6.0000;0.0000;2.5277;1.0000;0.0000;1.6491
2.2328;6.0000;0.0000;2.5283;1.0000;0.0000;1.6506
2.2340;6.0000;0.0000;2.5288;1.0000;0.0000;1.6521
2.2353;6.0000;0.0000;2.5294;1.0000;0.0000;1.6537
2.2365;6.0000;0.0000;2.5300;1.0000;0.0000;1.6552
2.2378;6.0000;0.0000;2.5306;1.0000;0.0000;1.6567
2.2390;6.0000;0.0000;2.5312;1.0000;0.0000;1.6583
2.2403;6.0000;0.0000;2.5317;1.0000;0.0000;1.6598
2.2415;6.0000;0.0000;2.5323;1.0000;0.0000;1.6614
2.2428;6.0000;0.0000;2.5329;1.0000;0.0000;1.6629
2.2440;6.0000;0.0000;2.5335;1.0000;0.0000;1.6644
2.2453;6.0000;0.0000;2.5341;1.0000;0.0000;1.6660
2.2465;6.0000;0.0000;2.5347;1.0000;0.0000;1.6675
2.2478;6.0000;0.0000;2.5352;1.0000;0.0000;1.6690
2.2490;6.0000;0.0000;2.5358;1.0000;0.0000;1.6706
2.2503;6.0000;0.0000;2.5364;1.0000;0.0000;1.6721
2.2515;6.0000;0.0000;2.5370;1.0000;0.0000;1.6737
2.2528;6.0000;0.0000;2.5376;1.0000;0.0000;1.6752
2.2540;6.0000;0.0000;2.5382;1.0000;0.0000;1.6767
2.2553;6.0000;0.0000;2.5388;1.0000;0.0000;1.6783
2.2565;6.0000;0.0000;2.5394;1.0000;0.0000;1.6798
2.2578;6.0000;0.0000;2.5400;1.0000;0.0000;1.6813
2.2590;6.0000;0.0000;2.5406;1.0000;0.0000;1.6829
2.2603;6.0000;0.0000;2.5412;1.0000;0.0000;1.6844
2.2615;6.0000;0.0000;2.5418;1.0000;0.0000;1.6859
2.2628;6.0000;0.0000;2.5424;1.0000;0.0000;1.6875
2.2640;6.0000;0.0000;2.5430;1.0000;0.0000;1.6890
2.2653;6.0000;0.0000;2.5436;1.0000;0.0000;1.6906
2.2665;6.0000;0.0000;2.5442;1.0000;0.0000;1.6921
